id,plant_id,oregon_url,oregon_description,description_fetched_at,ai_recommendations,ai_generated_at,review_status,reviewed_at,reviewed_by,review_notes,created_at,updated_at,not_found_on_oregon
cefb00a3-b2a0-432a-9b69-2d9497ad2b88,f60439dc-5754-4645-972a-31e8fc5e3bfa,https://www.oregon.gov/oda/programs/weeds/oregonnoxiousweeds/pages/default.aspx,"NOT FOUND: Plant ""Echium candicans"" not found on Oregon Noxious Weeds site. Manual research needed.",2026-01-27T03:51:09.047Z,,,pending,,,,2026-01-27T03:51:09.047Z,2026-01-27T03:51:09.047Z,t
5cd4656c-48f0-4ee7-9b14-fc768ae51d1a,ac1d416c-57f3-44c5-89d9-34f47f872c32,https://www.oregon.gov/oda/programs/weeds/oregonnoxiousweeds/pages/default.aspx#panel-spanishheath,"Spanish heath is a woody, upright, perennial evergreen shrub, (tree heather) growing up to 10 feet tall (3 m). Leaves are light green, needle like, 3-7 mm long and arranged around the stem in groups (whorls) of three to four. Blooms are a showy mass of small, white to pink, bell (tubular) shaped flowers. Plants begin flowering in December continuing until April. Large plants produce millions of easily transported seeds. These seeds are dispersed by wind, water, animal or human transported.",2026-01-27T06:36:06.300Z,"{""processedAt"": ""2026-01-27T06:52:21.182Z"", ""recommendations"": [{""snippets"": [""perennial evergreen shrub""], ""reasoning"": ""Manual botanical analysis"", ""confidence"": ""high"", ""attributeId"": ""b2ac7932-725a-4dc9-83c0-0f3df7eee41a"", ""attributeName"": ""Perennial or Fern"", ""recommendedValue"": true}, {""snippets"": [""woody, upright, perennial evergreen shrub""], ""reasoning"": ""Manual botanical analysis"", ""confidence"": ""high"", ""attributeId"": ""ef9be401-1500-471b-bf8f-b11936d6d047"", ""attributeName"": ""Shrub"", ""recommendedValue"": true}, {""snippets"": [""perennial evergreen shrub, (tree heather)""], ""reasoning"": ""Manual botanical analysis"", ""confidence"": ""high"", ""attributeId"": ""25f2438c-8fa9-459a-bbfe-9a0293714e67"", ""attributeName"": ""Evergreen"", ""recommendedValue"": true}]}",2026-01-27T06:52:21.182Z,completed,2026-02-23T01:15:02.706Z,,,2026-01-27T03:51:10.290Z,2026-02-23T01:15:02.706Z,f
9dd5155a-59cf-4ce4-a522-d11f653ddfb4,4a19965a-0765-4a8d-b985-6b8f8692b0d3,https://www.oregon.gov/oda/programs/weeds/oregonnoxiousweeds/pages/default.aspx#panel-scotchbroom,"Scotch broom is an attractive evergreen shrub with many slender, erect, dark-green branches. It can grow up to 8 feet tall. In May it is adorned with a profusion of yellow flowers maturing to flattened pods with up to a dozen seeds each. Mature dried pods will crackle and pop in mid summer ejecting the seeds a short distance. It can be confused with the less common Spanish broom, Spanish broom has fewer round stems, very few leaves, and larger yellow flowers.",2026-01-27T06:36:05.743Z,"{""processedAt"": ""2026-01-27T06:52:21.182Z"", ""recommendations"": [{""snippets"": [""Scotch broom is an attractive evergreen shrub""], ""reasoning"": ""Manual botanical analysis"", ""confidence"": ""high"", ""attributeId"": ""ef9be401-1500-471b-bf8f-b11936d6d047"", ""attributeName"": ""Shrub"", ""recommendedValue"": true}, {""snippets"": [""evergreen shrub with many slender, erect, dark-green branches""], ""reasoning"": ""Manual botanical analysis"", ""confidence"": ""high"", ""attributeId"": ""25f2438c-8fa9-459a-bbfe-9a0293714e67"", ""attributeName"": ""Evergreen"", ""recommendedValue"": true}]}",2026-01-27T06:52:21.182Z,pending,,,,2026-01-27T03:51:07.163Z,2026-01-27T06:52:21.182Z,f
0a194d07-0409-4a3f-b683-f0eb167c7463,e1206949-42c1-42f6-a556-4915e7f290ba,https://www.oregon.gov/oda/programs/weeds/oregonnoxiousweeds/pages/default.aspx#panel-frenchbroom,"French broom is a leafy perennial shrub growing three to ten feet tall. It is in the legume family. It is similar in appearance to scotch broom except plants do not grow as erect, leaves are larger, trifoliate, numerous and are retained the entire year. Its yellow flowers emerge April through June. They are smaller, but still distinctly pea-like.",2026-01-27T06:36:02.544Z,"{""processedAt"": ""2026-01-27T06:52:21.182Z"", ""recommendations"": [{""snippets"": [""French broom is a leafy perennial shrub""], ""reasoning"": ""Manual botanical analysis"", ""confidence"": ""high"", ""attributeId"": ""b2ac7932-725a-4dc9-83c0-0f3df7eee41a"", ""attributeName"": ""Perennial or Fern"", ""recommendedValue"": true}, {""snippets"": [""perennial shrub growing three to ten feet tall""], ""reasoning"": ""Manual botanical analysis"", ""confidence"": ""high"", ""attributeId"": ""ef9be401-1500-471b-bf8f-b11936d6d047"", ""attributeName"": ""Shrub"", ""recommendedValue"": true}]}",2026-01-27T06:52:21.182Z,completed,2026-02-23T01:53:00.319Z,,"Used AI to get more information about growth form and invasive status.  Need to add another Genus synonym -- Teline. \n\nUnited States (California and Western States): French broom is widely recognized as an invasive and noxious plant species along the U.S. West Coast, especially in California, where it is listed and managed as a high-impact invasive plant by the California Invasive Plant Council (Cal-IPC).\n\nOther Western States: Land management agencies in states like Washington include French broom on noxious weed control lists or advisories, and local noxious weed boards actively recommend its removal and control.",2026-01-27T03:51:04.691Z,2026-02-23T01:53:00.319Z,f
abab2da5-c691-44e4-94d2-50ed49343da6,501d14f6-e889-424f-877a-a6556f5b149c,https://www.oregon.gov/oda/programs/weeds/oregonnoxiousweeds/pages/default.aspx,"NOT FOUND: Plant ""Genista (syn Retama) monosperma"" not found on Oregon Noxious Weeds site. Manual research needed.",2026-01-27T03:51:14.440Z,,,completed,2026-02-23T02:02:29.563Z,,"Retama monosperma (syn. Genista monosperma) is a woody perennial shrub with moderate invasive potential outside its native range. It is considered a problem plant where introduced — notably as an Alert species in California — due to rapid spread, high seed production, and competitive growth. Although not yet widely listed as a regulated noxious weed, its characteristics and observed spread in some regions align with invasive plant behavior and warrant management attention in susceptible ecosystems.",2026-01-27T03:51:14.440Z,2026-02-23T02:02:29.563Z,t
80eab3cc-2a36-44d1-b5bc-40e32684c040,293ed036-b7df-4c97-9a17-6345de874c4e,https://www.oregon.gov/oda/programs/weeds/oregonnoxiousweeds/pages/default.aspx,"NOT FOUND: Plant ""Euphorbia terracina"" not found on Oregon Noxious Weeds site. Manual research needed.",2026-01-27T03:51:12.086Z,,,pending,,,,2026-01-27T03:51:12.086Z,2026-01-27T03:51:12.086Z,t
356e35bd-c9b4-4fa8-b601-66229353f13c,ee087d46-1dd5-4f12-beaa-2aec618da71a,https://www.oregon.gov/oda/programs/weeds/oregonnoxiousweeds/pages/default.aspx,"NOT FOUND: Plant ""Ficus pumila"" not found on Oregon Noxious Weeds site. Manual research needed.",2026-01-27T03:51:13.268Z,,,pending,,,,2026-01-27T03:51:13.268Z,2026-01-27T03:51:13.268Z,t
d81f7f38-e85f-4055-82aa-a8783b5bec92,d94ce0e7-647f-4b32-b91d-3b47603342c1,https://www.oregon.gov/oda/programs/weeds/oregonnoxiousweeds/pages/default.aspx,"NOT FOUND: Plant ""Genista (syn Cytisus) monspessulana"" not found on Oregon Noxious Weeds site. Manual research needed.",2026-01-27T03:51:13.854Z,,,pending,,,,2026-01-27T03:51:13.854Z,2026-01-27T03:51:13.854Z,t
89c282f8-0c7f-42e7-9a9a-e9fac907e41f,0b3beaf7-d638-4759-bdf2-afe4436393f3,https://www.oregon.gov/oda/programs/weeds/oregonnoxiousweeds/pages/default.aspx,"NOT FOUND: Plant ""Genista linifolia"" not found on Oregon Noxious Weeds site. Manual research needed.",2026-01-27T03:51:15.052Z,,,completed,2026-02-23T02:06:46.640Z,,"Fire Hazard Considerations\n\nWoody structure and dense branching contribute to heavy fine and woody fuel loads.\n\nEvergreen biomass provides year-round fuel presence.\n\nDense stands can function as ladder fuels, similar to other invasive broom species (e.g., Cytisus scoparius, Genista monspessulana).\n\nCal-IPC; USDA Forest Service fire behavior discussions of invasive brooms.",2026-01-27T03:51:15.052Z,2026-02-23T02:06:46.640Z,t
5fb09e5a-3336-4fa5-8aab-5c6cc8663430,ab5bbbe2-e407-454f-b9e0-d6117613e1c5,https://www.oregon.gov/oda/programs/weeds/oregonnoxiousweeds/pages/default.aspx,"NOT FOUND: Plant ""Genista lydia, pilosa"" not found on Oregon Noxious Weeds site. Manual research needed.",2026-01-27T03:51:15.644Z,,,pending,,,,2026-01-27T03:51:15.644Z,2026-01-27T03:51:15.644Z,t
1197645d-75af-49cb-959e-11614da075e8,1a783a62-e7f3-411f-bfa9-c2479aa99f02,https://www.oregon.gov/oda/programs/weeds/oregonnoxiousweeds/pages/default.aspx,"NOT FOUND: Plant ""Genista spachiana, and others"" not found on Oregon Noxious Weeds site. Manual research needed.",2026-01-27T03:51:16.232Z,,,pending,,,,2026-01-27T03:51:16.232Z,2026-01-27T03:51:16.232Z,t
64513285-24e1-43b3-beb1-5f5342f386aa,14ed9d64-864f-46fa-84f2-5a66cd980217,https://www.oregon.gov/oda/programs/weeds/oregonnoxiousweeds/pages/default.aspx#panel-cutleafteasel,"Cutleaf teasel is a biennial forb growing up to seven feet tall supported by a large taproot. Flowers are small, white and packed into terminal heads enclosed by stiff, spiny bracts. Leaves on the flowering stalks are large, deeply lobed, opposite, and wrap around the stem forming small reservoirs holding water at their base. Both leaves and stems are prickly. Common teasel is similar, but has purple flowers and no lobes on upper leaves.",2026-01-27T06:36:01.562Z,"{""processedAt"": ""2026-01-27T06:52:21.182Z"", ""recommendations"": [{""snippets"": [""Cutleaf teasel is a biennial forb""], ""reasoning"": ""Manual botanical analysis"", ""confidence"": ""high"", ""attributeId"": ""937ecd33-9dad-4cfb-b49c-33b28bdf3037"", ""attributeName"": ""Annual herb"", ""recommendedValue"": true}]}",2026-01-27T06:52:21.182Z,pending,,,,2026-01-27T03:51:08.366Z,2026-01-27T06:52:21.182Z,f
d27f9bda-ff2d-43ac-b8e0-e34d03c37eda,f1663e71-e9df-470a-b95c-cdafc1de2411,https://www.oregon.gov/oda/programs/weeds/oregonnoxiousweeds/pages/default.aspx,"NOT FOUND: Plant ""Ipomoea carica & indica"" not found on Oregon Noxious Weeds site. Manual research needed.",2026-01-27T03:51:21.678Z,,,pending,,,,2026-01-27T03:51:21.678Z,2026-01-27T03:51:21.678Z,t
4518f0da-b05a-4dd4-86c1-ef074e2255a6,d5fc4971-6c29-45a2-8075-3b28a3527d1c,https://www.oregon.gov/oda/programs/weeds/oregonnoxiousweeds/pages/default.aspx#panel-englishivy,"Very robust perennials, English and Atlantic ivies produce thick, woody, evergreen vines on trees with smaller long, trailing stems on forest floors. The leaves are alternate and waxy. Juvenile leaves are lobed, mature leaves larger and pointed with no lobes. When light and nutrients are optimum as in forest canopies, green or white flowers are produced forming black berries that are relished by starlings and robins, their main dispersal agents.",2026-01-27T06:36:02.141Z,"{""processedAt"": ""2026-01-27T06:52:21.182Z"", ""recommendations"": [{""snippets"": [""Very robust perennials""], ""reasoning"": ""Manual botanical analysis"", ""confidence"": ""high"", ""attributeId"": ""b2ac7932-725a-4dc9-83c0-0f3df7eee41a"", ""attributeName"": ""Perennial or Fern"", ""recommendedValue"": true}, {""snippets"": [""produce thick, woody, evergreen vines on trees""], ""reasoning"": ""Manual botanical analysis"", ""confidence"": ""high"", ""attributeId"": ""eb566f0c-de5c-4981-9060-8ece5ab85997"", ""attributeName"": ""Vine"", ""recommendedValue"": true}, {""snippets"": [""evergreen vines""], ""reasoning"": ""Manual botanical analysis"", ""confidence"": ""high"", ""attributeId"": ""25f2438c-8fa9-459a-bbfe-9a0293714e67"", ""attributeName"": ""Evergreen"", ""recommendedValue"": true}]}",2026-01-27T06:52:21.182Z,completed,2026-02-23T02:46:33.288Z,,,2026-01-27T03:51:18.018Z,2026-02-23T02:46:33.288Z,f
ebd7077a-e500-4dee-973a-a32311df50ee,a848b6d7-89de-4979-9f4c-952ecd6b205f,https://www.oregon.gov/oda/programs/weeds/oregonnoxiousweeds/pages/default.aspx#panel-policeman'shelmet,"Policeman’s helmet is an herbaceous succulent annual, smooth stemmed, and hairless. The plants can grow to 8 feet tall when supported by blackberries, though most will be smaller. The leaf arrangement can be opposite or whorled with three leaves per node. Leaf shape varies from oblong to egg-shaped, with serrated edges. Flowers are solitary, irregular, ranging from white to all shades of pink, with 5 petals (2 fused) and 3 sepals (2 fused) and five fused stamens. The flower shape resembles an English policeman’s helmet. The seed capsules are elongated and when disturbed, explode, ejecting up to 800 seeds a short distance.",2026-01-27T06:36:04.864Z,"{""processedAt"": ""2026-01-27T06:52:21.182Z"", ""recommendations"": [{""snippets"": [""Policeman's helmet is an herbaceous succulent annual""], ""reasoning"": ""Manual botanical analysis"", ""confidence"": ""high"", ""attributeId"": ""937ecd33-9dad-4cfb-b49c-33b28bdf3037"", ""attributeName"": ""Annual herb"", ""recommendedValue"": true}, {""snippets"": [""herbaceous succulent annual""], ""reasoning"": ""Manual botanical analysis"", ""confidence"": ""high"", ""attributeId"": ""7632a8a3-a9b8-4e35-8e8c-e3f9ccca9c0e"", ""attributeName"": ""Succulent"", ""recommendedValue"": true}]}",2026-01-27T06:52:21.182Z,completed,2026-03-03T00:24:25.290Z,,,2026-01-27T03:51:20.500Z,2026-03-03T00:24:25.290Z,f
aa6caacb-daab-4609-b8c6-4824db763578,f5a81cbb-58ad-40d6-a6c2-2713d4b80091,https://www.oregon.gov/oda/programs/weeds/oregonnoxiousweeds/pages/default.aspx#panel-taurianthistle,"Taurian thistle is a vigorous biennial, or short-lived perennial with coarse, spiny leaves and conspicuous spiny-winged stems. The plants are a nearly florescent lime-green in color with large, mostly singular flower heads at the terminals of the main and side stems. The bright purple flower heads are 3 to 4 inches in diameter. The heads consist of numerous spiny-tipped bracts resembling an artichoke before the bud opens. The leaves are typically covered with short, sticky-glandular hairs, acutely triangular, with 6 to 8 pairs of spiny-toothed lobes. Taurian thistle seedlings typically appear after the first fall rains and develop into large rosettes the next growing season. From this rosette and taproot an 8 foot tall plant develops. Dead stems can persist into the next season with spines attached. Taurian thistle reproduces only by seed. Most seeds germinate in the fall but can germinate through out the summer. Buried seed can remain viable in the soil seed bank for at least 7 years and possibly to 20 years or more. Wind, water, animals, and vehicles can disperse seeds.",2026-01-27T06:36:06.751Z,"{""processedAt"": ""2026-01-27T06:52:21.182Z"", ""recommendations"": [{""snippets"": [""Taurian thistle is a vigorous biennial""], ""reasoning"": ""Manual botanical analysis"", ""confidence"": ""high"", ""attributeId"": ""937ecd33-9dad-4cfb-b49c-33b28bdf3037"", ""attributeName"": ""Annual herb"", ""recommendedValue"": true}]}",2026-01-27T06:52:21.182Z,pending,,,,2026-01-27T03:51:28.841Z,2026-01-27T06:52:21.182Z,f
96ca67ff-c26b-4627-82fb-7c80e000af44,5f9752da-4f28-4e29-88a4-b900415ebc29,https://www.oregon.gov/oda/programs/weeds/oregonnoxiousweeds/pages/default.aspx#panel-garlicmustard,"Garlic mustard is a biennial. The rosettes form by midsummer the first year, overwinter, then bloom April through June the second year. It grows an average height of one to three feet tall. Basal leaves are dark green, kidney shaped, scalloped and two to four inches in diameter. Stem leaves are alternate, sharply toothed, triangular, and get smaller towards the top of the stem. Garlic mustard produces a distinct garlic odor when crushed. Flower stalks are usually single, branched or not branched. Flowers are ¼ inch wide with four white petals that are narrow at base. The plant is quite showy.",2026-01-27T06:36:02.645Z,"{""processedAt"": ""2026-01-27T06:52:21.182Z"", ""recommendations"": [{""snippets"": [""Garlic mustard is a biennial""], ""reasoning"": ""Manual botanical analysis"", ""confidence"": ""high"", ""attributeId"": ""937ecd33-9dad-4cfb-b49c-33b28bdf3037"", ""attributeName"": ""Annual herb"", ""recommendedValue"": true}]}",2026-01-27T06:52:21.182Z,pending,,,,2026-01-27T03:50:50.142Z,2026-01-27T06:52:21.182Z,f
ebf86e2f-a5a2-42c4-a84f-d6fdc30e375f,c4750482-f8d2-483b-babd-47b275e4626f,https://www.oregon.gov/oda/programs/weeds/oregonnoxiousweeds/pages/default.aspx,"NOT FOUND: Plant ""Leucanthemum vulgare"" not found on Oregon Noxious Weeds site. Manual research needed.",2026-01-27T03:51:25.820Z,,,pending,,,,2026-01-27T03:51:25.820Z,2026-01-27T03:51:25.820Z,t
d02b3047-bc63-4f6e-9810-5d74aa365597,82cbd240-fe40-4a0f-8d03-ca9e2f7d4767,https://www.oregon.gov/oda/programs/weeds/oregonnoxiousweeds/pages/default.aspx#panel-dyer'swoad,"Dyer's woad grows up to three feet tall from a thick taproot that extends to five feet deep. Multiple stems arise from the base sporting foliage having a distinctive blue-green cast with whitish glaze. The upper leaves are smaller and clasp the stem with ear-like projections. Flowers are bright yellow, small and in highly visible clusters in the spring. Flowers have four spoon shaped petals. Fruit pods are flat and black or purplish brown. The most vigorous populations occur mainly in sandy, gravelly soils, and in marginal farmlands.",2026-01-27T06:36:01.948Z,"{""processedAt"": ""2026-01-27T06:52:21.182Z"", ""recommendations"": [{""snippets"": [""Dyer's woad grows up to three feet tall from a thick taproot""], ""reasoning"": ""Manual botanical analysis"", ""confidence"": ""high"", ""attributeId"": ""937ecd33-9dad-4cfb-b49c-33b28bdf3037"", ""attributeName"": ""Annual herb"", ""recommendedValue"": true}]}",2026-01-27T06:52:21.182Z,pending,,,,2026-01-27T03:51:22.870Z,2026-01-27T06:52:21.182Z,f
21b0d7f2-19a1-4672-8aeb-3c5c5b888676,8fffe8de-ed60-43a9-9160-5a86ee251db9,https://www.oregon.gov/oda/programs/weeds/oregonnoxiousweeds/pages/default.aspx,"NOT FOUND: Plant ""Nicotiana glauca"" not found on Oregon Noxious Weeds site. Manual research needed.",2026-01-27T03:51:27.588Z,,,pending,,,,2026-01-27T03:51:27.588Z,2026-01-27T03:51:27.588Z,t
659dbf4a-4874-482b-a400-c0d31c9e4cd0,899ee6ef-113a-42af-be7f-e73e72e976ef,https://www.oregon.gov/oda/programs/weeds/oregonnoxiousweeds/pages/default.aspx,"NOT FOUND: Plant ""Oncosiphon pilulifer"" not found on Oregon Noxious Weeds site. Manual research needed.",2026-01-27T03:51:28.251Z,,,pending,,,,2026-01-27T03:51:28.251Z,2026-01-27T03:51:28.251Z,t
3062dd5c-1347-4325-8dbe-46f073ffd8dc,a2919423-6988-4cd3-97db-a24b275e3cc1,https://www.oregon.gov/oda/programs/weeds/oregonnoxiousweeds/pages/default.aspx,"NOT FOUND: Plant ""Oxalis pes-caprae"" not found on Oregon Noxious Weeds site. Manual research needed.",2026-01-27T03:51:29.429Z,,,pending,,,,2026-01-27T03:51:29.429Z,2026-01-27T03:51:29.429Z,t
a81e00da-66c4-41f9-8676-c856f4b7d06a,da6bd46b-7a48-4eed-81ae-96d366a3c67d,https://www.oregon.gov/oda/programs/weeds/oregonnoxiousweeds/pages/default.aspx,"NOT FOUND: Plant ""Tetragonia tetragonioides"" not found on Oregon Noxious Weeds site. Manual research needed.",2026-01-27T03:51:37.220Z,,,pending,,,,2026-01-27T03:51:37.220Z,2026-01-27T03:51:37.220Z,t
bbd0e235-7205-4050-9aa1-3ebbec388fd9,65a36f98-cb2f-42eb-ab8a-47cf84687d04,https://www.oregon.gov/oda/programs/weeds/oregonnoxiousweeds/pages/default.aspx#panel-oblongspurge,"Oblong spurge is a showy Euphorbia species that has become weedy in California and to a lesser degree in Oregon. As a perennial herb it produces up to 20 stems on a woody rootstalk, attaining nearly three feet of growth, then dying back in the winter. Leaves are alternate, smooth and hairless with finely toothed margins. All plant parts exude a caustic milky sap when cut, therefore, skin contact should be avoided. Numerous bright yellowish-green bracts are produced enclosing tiny flowers at terminal tips. Seedpods have a waxy appearance, and when mature, ripened pods forcefully eject their seeds for localized dispersal.",2026-01-27T06:36:04.268Z,"{""processedAt"": ""2026-01-27T06:52:21.182Z"", ""recommendations"": [{""snippets"": [""As a perennial herb it produces up to 20 stems""], ""reasoning"": ""Manual botanical analysis"", ""confidence"": ""high"", ""attributeId"": ""b2ac7932-725a-4dc9-83c0-0f3df7eee41a"", ""attributeName"": ""Perennial or Fern"", ""recommendedValue"": true}]}",2026-01-27T06:52:21.182Z,completed,2026-02-23T01:21:13.067Z,,,2026-01-27T03:51:11.492Z,2026-02-23T01:21:13.067Z,f
4fc2257d-9b17-4e5a-a420-608895da6039,08453af0-ab2b-406f-bd11-08231ae0cff8,https://www.oregon.gov/oda/programs/weeds/oregonnoxiousweeds/pages/default.aspx,"NOT FOUND: Plant ""Verbena bonariensis"" not found on Oregon Noxious Weeds site. Manual research needed.",2026-01-27T03:51:39.619Z,,,pending,,,,2026-01-27T03:51:39.619Z,2026-01-27T03:51:39.619Z,t
b0883146-2e88-47e8-bb66-bee56dac7b0d,d326b79d-ae22-4fde-b4a1-56ae90d26925,https://www.oregon.gov/oda/programs/weeds/oregonnoxiousweeds/pages/default.aspx,"NOT FOUND: Plant ""Vitis californica"" not found on Oregon Noxious Weeds site. Manual research needed.",2026-01-27T03:51:40.219Z,,,pending,,,,2026-01-27T03:51:40.219Z,2026-01-27T03:51:40.219Z,t
0b4ed7b4-4e53-42e4-a9bc-81f51e9122cc,a9f9a50e-62c6-4a12-848e-75b905904190,https://www.oregon.gov/oda/programs/weeds/oregonnoxiousweeds/pages/default.aspx#panel-japaneseknotweed,"Japanese knotweed is a deciduous perennial growing up to 9 foot tall. Annually growing from deep-rooted creeping rhizomes, it forms extensive clonal patches that are expensive to treat or remove. Stout hollow stems are greenish red, with nodes. Leaves are short stalked, 6 to 8 inches long by 4 to 5 inches wide. Japanese knotweed flowers are greenish-white to cream in large plume-like clusters at the ends of the stems. Bloom time occurs late July, to October. It establishes most often along riparian areas, though many reports place them in forest understories, forest edges, yards and gravel operations.",2026-01-27T06:36:03.562Z,"{""processedAt"": ""2026-01-27T06:52:21.182Z"", ""recommendations"": [{""snippets"": [""Japanese knotweed is a deciduous perennial""], ""reasoning"": ""Manual botanical analysis"", ""confidence"": ""high"", ""attributeId"": ""b2ac7932-725a-4dc9-83c0-0f3df7eee41a"", ""attributeName"": ""Perennial or Fern"", ""recommendedValue"": true}, {""snippets"": [""deciduous perennial growing up to 9 foot tall""], ""reasoning"": ""Manual botanical analysis"", ""confidence"": ""high"", ""attributeId"": ""b0ec8412-35a9-4b6e-8189-de166bde6915"", ""attributeName"": ""Deciduous"", ""recommendedValue"": true}]}",2026-01-27T06:52:21.182Z,completed,2026-02-23T01:26:06.009Z,,,2026-01-27T03:51:12.683Z,2026-02-23T01:26:06.009Z,f
f596ab7b-c440-486e-a364-0a3485e360e7,2be2f43c-a364-45e5-870b-28b5782cf9ba,https://www.oregon.gov/oda/programs/weeds/oregonnoxiousweeds/pages/default.aspx#panel-atlanticivy,"Very robust perennials, English and Atlantic ivies produce thick, woody, evergreen vines on trees with smaller long, trailing stems on forest floors. The leaves are alternate and waxy. Juvenile leaves are lobed, mature leaves larger and pointed with no lobes. When light and nutrients are optimum as in forest canopies, green or white flowers are produced forming black berries that are relished by starlings and robins, their main dispersal agents.",2026-01-27T06:36:00.586Z,"{""processedAt"": ""2026-01-27T06:52:21.182Z"", ""recommendations"": [{""snippets"": [""Very robust perennials""], ""reasoning"": ""Manual botanical analysis"", ""confidence"": ""high"", ""attributeId"": ""b2ac7932-725a-4dc9-83c0-0f3df7eee41a"", ""attributeName"": ""Perennial or Fern"", ""recommendedValue"": true}, {""snippets"": [""produce thick, woody, evergreen vines on trees""], ""reasoning"": ""Manual botanical analysis"", ""confidence"": ""high"", ""attributeId"": ""eb566f0c-de5c-4981-9060-8ece5ab85997"", ""attributeName"": ""Vine"", ""recommendedValue"": true}, {""snippets"": [""evergreen vines""], ""reasoning"": ""Manual botanical analysis"", ""confidence"": ""high"", ""attributeId"": ""25f2438c-8fa9-459a-bbfe-9a0293714e67"", ""attributeName"": ""Evergreen"", ""recommendedValue"": true}]}",2026-01-27T06:52:21.182Z,completed,2026-02-23T02:47:28.044Z,,,2026-01-27T03:51:18.659Z,2026-02-23T02:47:28.044Z,f
f283dd23-200c-4a31-9ba6-d440ff0e147d,cb71dd3b-7dc8-4601-af8b-0cbe672147ee,https://www.oregon.gov/oda/programs/weeds/oregonnoxiousweeds/pages/default.aspx#panel-japanesedodder,"Japanese dodder is an aggressive parasitic vine possessing no chlorophyll; it receives its energy from its host plant. The leafless vines are showy with vibrant yellow-green or gold coloration. It has robust, spaghetti-like stems in sharp contrast to all other native and introduced dodder species in North America which are low-growing and more thread or string-like. Infestations are often large, spreading, covering and killing large shrubs and trees. In contrast, infestations of other dodder species are likely to be smaller, infecting non-woody plants or small shrubs. In cooler climates plants die back in the winter but in warm regions, the species grows almost year-round.",2026-01-27T06:36:03.465Z,"{""processedAt"": ""2026-01-27T06:52:21.182Z"", ""recommendations"": [{""snippets"": [""Japanese dodder is an aggressive parasitic vine""], ""reasoning"": ""Manual botanical analysis"", ""confidence"": ""high"", ""attributeId"": ""eb566f0c-de5c-4981-9060-8ece5ab85997"", ""attributeName"": ""Vine"", ""recommendedValue"": true}]}",2026-01-27T06:52:21.182Z,completed,2026-02-22T23:32:47.280Z,,,2026-01-27T03:51:01.561Z,2026-02-22T23:32:47.280Z,f
734ea95b-c476-429e-a8e5-b6b09c38f317,521b751a-ca2d-44b8-bb58-c789bd9c7451,https://www.oregon.gov/oda/programs/weeds/oregonnoxiousweeds/pages/default.aspx#panel-yellowstarthistle,"Yellow starthistle is a gray-green to blue-green plant with a deep, vigorous taproot. It produces bright, thistle-like yellow flowers with sharp spines surrounding the base. Yellow starthistle grows to heights varying from 6 inches to 5 feet. The stems of mature plants are rigid, spreading, and typically branching from the base in open areas. Stems and leaves are covered with a loose, cottony wool that gives them a whitish appearance. Stems appear winged due to leaf bases that extend beyond the nodes. Basal leaves are 2 to 3 inches long and deeply lobed. Upper leaves are short (0.5 to 1 inch long) and narrow with few lobes.",2026-01-27T06:36:07.273Z,"{""processedAt"": ""2026-01-27T06:52:21.182Z"", ""recommendations"": [{""snippets"": [""Yellow starthistle is a gray-green to blue-green plant with a deep, vigorous taproot""], ""reasoning"": ""Manual botanical analysis"", ""confidence"": ""high"", ""attributeId"": ""937ecd33-9dad-4cfb-b49c-33b28bdf3037"", ""attributeName"": ""Annual herb"", ""recommendedValue"": true}]}",2026-01-27T06:52:21.182Z,pending,,,,2026-01-27T03:50:56.170Z,2026-01-27T06:52:21.182Z,f
40b5690b-3a9a-412c-9f2e-9c4f6a7a7a52,2ecc7f10-64c5-4a86-9b85-aae9fe2e6d07,https://www.oregon.gov/oda/programs/weeds/oregonnoxiousweeds/pages/default.aspx#panel-purpleloosestrife,"Purple loosestrife is a perennial aquatic invader growing up to seven feet tall supported by a large rhizomatous root mass. Growing as an upright bushy plant, it becomes adorned with spikes of purple flowers providing an abundance of nectar for honeybees. Flower color ranges from pink to purple, each flower possessing 5-6 petals and arrayed densely on a long spike. The seeds are tiny, dust-like, moved by water and birds. This former ornamental species can be found along wetlands, stream banks, and shorelines of shallow ponds.",2026-01-27T06:36:05.133Z,"{""processedAt"": ""2026-01-27T06:52:21.182Z"", ""recommendations"": [{""snippets"": [""Purple loosestrife is a perennial aquatic invader""], ""reasoning"": ""Manual botanical analysis"", ""confidence"": ""high"", ""attributeId"": ""b2ac7932-725a-4dc9-83c0-0f3df7eee41a"", ""attributeName"": ""Perennial or Fern"", ""recommendedValue"": true}]}",2026-01-27T06:52:21.182Z,pending,,,,2026-01-27T03:51:27.000Z,2026-01-27T06:52:21.182Z,f
